_id,data,messageType,service
62f40e17e66a71ae9cac7430,"[""Q"",""2022-08-10T15:59:04.277192150-04:00"",1660161544277192200,""tqqq"",2700,36.52,36.525,36.53,3757,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac7431,"[""Q"",""2022-08-10T15:59:04.284686854-04:00"",1660161544284686800,""spy"",200,419.8,419.815,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac7432,"[""Q"",""2022-08-10T15:59:04.347222007-04:00"",1660161544347222000,""qqq"",200,325.85,325.865,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac7433,"[""Q"",""2022-08-10T15:59:04.436483923-04:00"",1660161544436483800,""spy"",600,419.77,419.8,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac7434,"[""Q"",""2022-08-10T15:59:04.511906187-04:00"",1660161544511906300,""qqq"",200,325.86,325.87,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac7435,"[""Q"",""2022-08-10T15:59:04.521601752-04:00"",1660161544521601800,""qqq"",200,325.86,325.875,325.89,800,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac7436,"[""Q"",""2022-08-10T15:59:04.521744367-04:00"",1660161544521744400,""tqqq"",3843,36.52,36.53,36.54,156,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac7437,"[""Q"",""2022-08-10T15:59:04.540621374-04:00"",1660161544540621300,""spy"",200,419.8,419.815,419.83,1500,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac7438,"[""Q"",""2022-08-10T15:59:04.548702302-04:00"",1660161544548702200,""spy"",600,419.77,419.8,419.83,1500,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac7439,"[""Q"",""2022-08-10T15:59:04.613308812-04:00"",1660161544613309000,""qqq"",200,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac743a,"[""Q"",""2022-08-10T15:59:04.613356562-04:00"",1660161544613356500,""qqq"",1500,325.85,325.875,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac743b,"[""Q"",""2022-08-10T15:59:04.694610051-04:00"",1660161544694610200,""spy"",600,419.77,419.795,419.82,200,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac743c,"[""Q"",""2022-08-10T15:59:04.695127804-04:00"",1660161544695127800,""spy"",600,419.77,419.8,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac743d,"[""Q"",""2022-08-10T15:59:04.770900467-04:00"",1660161544770900500,""qqq"",200,325.87,325.885,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e17e66a71ae9cac743e,"[""Q"",""2022-08-10T15:59:04.790734765-04:00"",1660161544790734800,""spy"",200,419.81,419.82,419.83,1500,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac743f,"[""Q"",""2022-08-10T15:59:04.862390249-04:00"",1660161544862390300,""spy"",200,419.8,419.815,419.83,1500,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7440,"[""Q"",""2022-08-10T15:59:04.862886027-04:00"",1660161544862886100,""spy"",600,419.77,419.8,419.83,1500,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7441,"[""Q"",""2022-08-10T15:59:04.870245049-04:00"",1660161544870245000,""qqq"",700,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7442,"[""Q"",""2022-08-10T15:59:04.871951576-04:00"",1660161544871951600,""qqq"",1500,325.85,325.875,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7443,"[""Q"",""2022-08-10T15:59:05.012434354-04:00"",1660161545012434400,""qqq"",700,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7444,"[""Q"",""2022-08-10T15:59:05.022433576-04:00"",1660161545022433500,""qqq"",200,325.87,325.885,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7445,"[""Q"",""2022-08-10T15:59:05.078591301-04:00"",1660161545078591200,""spy"",200,419.81,419.82,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7446,"[""Q"",""2022-08-10T15:59:05.139586328-04:00"",1660161545139586300,""spy"",1100,419.77,419.8,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7447,"[""Q"",""2022-08-10T15:59:05.174654508-04:00"",1660161545174654500,""qqq"",200,325.87,325.89,325.91,800,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7448,"[""Q"",""2022-08-10T15:59:05.174758366-04:00"",1660161545174758400,""tqqq"",500,36.53,36.535,36.54,156,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac7449,"[""Q"",""2022-08-10T15:59:05.257693882-04:00"",1660161545257694000,""qqq"",900,325.86,325.885,325.91,800,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac744a,"[""T"",""2022-08-10T15:59:05.257755366-04:00"",1660161545257755400,""tqqq"",null,null,null,null,null,36.53,1,null,0,1,1,0]",A,iex
62f40e18e66a71ae9cac744b,"[""Q"",""2022-08-10T15:59:05.257755366-04:00"",1660161545257755400,""tqqq"",2699,36.53,36.535,36.54,3762,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac744c,"[""Q"",""2022-08-10T15:59:05.258192717-04:00"",1660161545258192600,""tqqq"",100,36.52,36.53,36.54,3762,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac744d,"[""Q"",""2022-08-10T15:59:05.279470499-04:00"",1660161545279470600,""qqq"",700,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e18e66a71ae9cac744e,"[""Q"",""2022-08-10T15:59:05.279995225-04:00"",1660161545279995100,""qqq"",200,325.87,325.885,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e19e66a71ae9cac744f,"[""Q"",""2022-08-10T15:59:05.356471111-04:00"",1660161545356471000,""spy"",227,419.8,419.815,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e19e66a71ae9cac7450,"[""Q"",""2022-08-10T15:59:05.356583432-04:00"",1660161545356583400,""spy"",1127,419.77,419.8,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e19e66a71ae9cac7451,"[""Q"",""2022-08-10T15:59:05.492929030-04:00"",1660161545492929000,""qqq"",700,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e19e66a71ae9cac7452,"[""Q"",""2022-08-10T15:59:05.544438101-04:00"",1660161545544438000,""qqq"",200,325.87,325.885,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e19e66a71ae9cac7453,"[""Q"",""2022-08-10T15:59:05.753952166-04:00"",1660161545753952300,""spy"",200,419.81,419.82,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e19e66a71ae9cac7454,"[""Q"",""2022-08-10T15:59:05.757227504-04:00"",1660161545757227500,""spy"",227,419.8,419.815,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e19e66a71ae9cac7455,"[""Q"",""2022-08-10T15:59:05.757654413-04:00"",1660161545757654500,""spy"",1127,419.77,419.8,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e19e66a71ae9cac7456,"[""T"",""2022-08-10T15:59:05.842930522-04:00"",1660161545842930400,""qqq"",null,null,null,null,null,325.875,100,null,0,0,0,0]",A,iex
62f40e1ae66a71ae9cac7457,"[""Q"",""2022-08-10T15:59:06.004812845-04:00"",1660161546004812800,""spy"",200,419.81,419.82,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7458,"[""Q"",""2022-08-10T15:59:06.020614352-04:00"",1660161546020614400,""qqq"",1500,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7459,"[""Q"",""2022-08-10T15:59:06.020636904-04:00"",1660161546020637000,""qqq"",200,325.88,325.89,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac745a,"[""Q"",""2022-08-10T15:59:06.020699356-04:00"",1660161546020699400,""qqq"",200,325.88,325.885,325.89,200,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac745b,"[""Q"",""2022-08-10T15:59:06.020724437-04:00"",1660161546020724500,""qqq"",1500,325.86,325.875,325.89,200,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac745c,"[""Q"",""2022-08-10T15:59:06.020742378-04:00"",1660161546020742400,""qqq"",1500,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac745d,"[""Q"",""2022-08-10T15:59:06.031790672-04:00"",1660161546031790600,""qqq"",1500,325.86,325.875,325.89,200,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac745e,"[""Q"",""2022-08-10T15:59:06.035430703-04:00"",1660161546035430700,""spy"",227,419.8,419.815,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac745f,"[""Q"",""2022-08-10T15:59:06.035928429-04:00"",1660161546035928300,""spy"",1127,419.77,419.8,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7460,"[""Q"",""2022-08-10T15:59:06.057247158-04:00"",1660161546057247200,""qqq"",1500,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7461,"[""Q"",""2022-08-10T15:59:06.103298885-04:00"",1660161546103298800,""spy"",1127,419.77,419.795,419.82,100,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7462,"[""Q"",""2022-08-10T15:59:06.142378730-04:00"",1660161546142378800,""qqq"",1500,325.86,325.875,325.89,100,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7463,"[""Q"",""2022-08-10T15:59:06.146915196-04:00"",1660161546146915000,""qqq"",1500,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7464,"[""Q"",""2022-08-10T15:59:06.278934327-04:00"",1660161546278934300,""qqq"",200,325.87,325.885,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7465,"[""Q"",""2022-08-10T15:59:06.279001290-04:00"",1660161546279001300,""qqq"",200,325.87,325.88,325.89,200,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7466,"[""Q"",""2022-08-10T15:59:06.290491374-04:00"",1660161546290491400,""qqq"",200,325.87,325.885,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7467,"[""T"",""2022-08-10T15:59:06.300519660-04:00"",1660161546300519700,""spy"",null,null,null,null,null,419.815,100,null,0,0,0,0]",A,iex
62f40e1ae66a71ae9cac7468,"[""Q"",""2022-08-10T15:59:06.308899042-04:00"",1660161546308899000,""spy"",227,419.8,419.81,419.82,200,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac7469,"[""Q"",""2022-08-10T15:59:06.308948827-04:00"",1660161546308948700,""spy"",1127,419.77,419.795,419.82,200,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac746a,"[""Q"",""2022-08-10T15:59:06.309092536-04:00"",1660161546309092600,""spy"",1127,419.77,419.8,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac746b,"[""T"",""2022-08-10T15:59:06.387105280-04:00"",1660161546387105300,""qqq"",null,null,null,null,null,325.875,399,null,0,0,0,0]",A,iex
62f40e1ae66a71ae9cac746c,"[""T"",""2022-08-10T15:59:06.387145692-04:00"",1660161546387145700,""qqq"",null,null,null,null,null,325.87,200,null,0,0,0,0]",A,iex
62f40e1ae66a71ae9cac746d,"[""Q"",""2022-08-10T15:59:06.387145692-04:00"",1660161546387145700,""qqq"",700,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1ae66a71ae9cac746e,"[""Q"",""2022-08-10T15:59:06.387928385-04:00"",1660161546387928300,""spy"",627,419.77,419.79,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac746f,"[""Q"",""2022-08-10T15:59:06.389686867-04:00"",1660161546389686800,""qqq"",700,325.85,325.875,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7470,"[""Q"",""2022-08-10T15:59:06.393472128-04:00"",1660161546393472000,""tqqq"",100,36.51,36.52,36.53,2700,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7471,"[""Q"",""2022-08-10T15:59:06.393845775-04:00"",1660161546393845800,""tqqq"",2700,36.52,36.525,36.53,2700,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7472,"[""Q"",""2022-08-10T15:59:06.393848162-04:00"",1660161546393848000,""tqqq"",2700,36.52,36.53,36.54,205,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7473,"[""Q"",""2022-08-10T15:59:06.395239902-04:00"",1660161546395240000,""qqq"",700,325.85,325.87,325.89,800,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7474,"[""Q"",""2022-08-10T15:59:06.400532631-04:00"",1660161546400532700,""tqqq"",2700,36.52,36.525,36.53,1858,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7475,"[""Q"",""2022-08-10T15:59:06.415161480-04:00"",1660161546415161600,""tqqq"",2700,36.52,36.53,36.54,156,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7476,"[""Q"",""2022-08-10T15:59:06.438897465-04:00"",1660161546438897400,""tqqq"",2700,36.52,36.525,36.53,1858,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7477,"[""Q"",""2022-08-10T15:59:06.452064022-04:00"",1660161546452064000,""tqqq"",2700,36.52,36.53,36.54,156,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7478,"[""Q"",""2022-08-10T15:59:06.452102898-04:00"",1660161546452103000,""tqqq"",2700,36.52,36.525,36.53,2700,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7479,"[""Q"",""2022-08-10T15:59:06.499521455-04:00"",1660161546499521500,""qqq"",700,325.85,325.865,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac747a,"[""Q"",""2022-08-10T15:59:06.581697426-04:00"",1660161546581697500,""tqqq"",2700,36.52,36.53,36.54,156,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac747b,"[""Q"",""2022-08-10T15:59:06.589796989-04:00"",1660161546589796900,""tqqq"",2700,36.52,36.525,36.53,2700,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac747c,"[""Q"",""2022-08-10T15:59:06.589848314-04:00"",1660161546589848300,""qqq"",200,325.86,325.87,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac747d,"[""Q"",""2022-08-10T15:59:06.589914211-04:00"",1660161546589914000,""qqq"",700,325.85,325.865,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac747e,"[""Q"",""2022-08-10T15:59:06.611600781-04:00"",1660161546611601000,""qqq"",700,325.85,325.87,325.89,800,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac747f,"[""T"",""2022-08-10T15:59:06.644505470-04:00"",1660161546644505300,""qqq"",null,null,null,null,null,325.865,299,null,0,0,0,0]",A,iex
62f40e1be66a71ae9cac7480,"[""Q"",""2022-08-10T15:59:06.689546165-04:00"",1660161546689546200,""qqq"",1500,325.85,325.87,325.89,800,null,null,0,0,null,null,null]",A,iex
62f40e1be66a71ae9cac7482,"[""Q"",""2022-08-10T15:59:06.781075614-04:00"",1660161546781075700,""qqq"",700,325.85,325.865,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7483,"[""Q"",""2022-08-10T15:59:06.840688064-04:00"",1660161546840688000,""qqq"",200,325.86,325.87,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7484,"[""T"",""2022-08-10T15:59:06.853779806-04:00"",1660161546853779700,""qqq"",null,null,null,null,null,325.86,200,null,0,0,0,0]",A,iex
62f40e1ce66a71ae9cac7485,"[""Q"",""2022-08-10T15:59:06.853779806-04:00"",1660161546853779700,""qqq"",700,325.85,325.865,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7486,"[""Q"",""2022-08-10T15:59:06.996832583-04:00"",1660161546996832500,""spy"",127,419.77,419.8,419.83,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7487,"[""Q"",""2022-08-10T15:59:06.997042931-04:00"",1660161546997043000,""spy"",200,419.79,419.81,419.83,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7488,"[""Q"",""2022-08-10T15:59:07.020529878-04:00"",1660161547020530000,""spy"",200,419.79,419.8,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7489,"[""Q"",""2022-08-10T15:59:07.020691086-04:00"",1660161547020691200,""spy"",227,419.78,419.795,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac748a,"[""Q"",""2022-08-10T15:59:07.020961960-04:00"",1660161547020962000,""spy"",227,419.78,419.79,419.8,1512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac748b,"[""Q"",""2022-08-10T15:59:07.021147775-04:00"",1660161547021147600,""spy"",127,419.77,419.785,419.8,1512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac748c,"[""Q"",""2022-08-10T15:59:07.021475276-04:00"",1660161547021475300,""spy"",127,419.77,419.78,419.79,1500,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac748d,"[""Q"",""2022-08-10T15:59:07.022846711-04:00"",1660161547022846700,""qqq"",900,325.84,325.86,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac748e,"[""Q"",""2022-08-10T15:59:07.023072273-04:00"",1660161547023072300,""qqq"",900,325.84,325.855,325.87,100,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac748f,"[""Q"",""2022-08-10T15:59:07.030105808-04:00"",1660161547030105900,""spy"",100,419.77,419.79,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7490,"[""Q"",""2022-08-10T15:59:07.034810738-04:00"",1660161547034810600,""tqqq"",100,36.51,36.52,36.53,2958,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7491,"[""Q"",""2022-08-10T15:59:07.138703318-04:00"",1660161547138703400,""spy"",100,419.77,419.775,419.78,500,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7492,"[""Q"",""2022-08-10T15:59:07.199075778-04:00"",1660161547199075800,""spy"",500,419.75,419.765,419.78,500,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7493,"[""Q"",""2022-08-10T15:59:07.199572335-04:00"",1660161547199572200,""spy"",500,419.75,419.78,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7494,"[""Q"",""2022-08-10T15:59:07.200105156-04:00"",1660161547200105200,""tqqq"",2700,36.52,36.525,36.53,2958,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7495,"[""Q"",""2022-08-10T15:59:07.200201033-04:00"",1660161547200201000,""tqqq"",100,36.51,36.52,36.53,2958,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7496,"[""Q"",""2022-08-10T15:59:07.204193954-04:00"",1660161547204194000,""qqq"",200,325.85,325.86,325.87,800,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7497,"[""Q"",""2022-08-10T15:59:07.212152214-04:00"",1660161547212152300,""spy"",200,419.77,419.79,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7498,"[""Q"",""2022-08-10T15:59:07.212179624-04:00"",1660161547212179700,""tqqq"",1742,36.52,36.525,36.53,2958,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac7499,"[""Q"",""2022-08-10T15:59:07.212651968-04:00"",1660161547212652000,""qqq"",200,325.85,325.865,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac749a,"[""Q"",""2022-08-10T15:59:07.212676333-04:00"",1660161547212676400,""tqqq"",100,36.51,36.52,36.53,2958,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac749b,"[""Q"",""2022-08-10T15:59:07.212820217-04:00"",1660161547212820200,""qqq"",900,325.84,325.86,325.88,800,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac749c,"[""Q"",""2022-08-10T15:59:07.235321009-04:00"",1660161547235321000,""spy"",1000,419.75,419.78,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac749d,"[""Q"",""2022-08-10T15:59:07.236665575-04:00"",1660161547236665600,""tqqq"",1742,36.52,36.525,36.53,2858,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac749e,"[""Q"",""2022-08-10T15:59:07.239376769-04:00"",1660161547239377000,""tqqq"",100,36.51,36.52,36.53,2858,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac749f,"[""Q"",""2022-08-10T15:59:07.248197659-04:00"",1660161547248197600,""spy"",200,419.79,419.8,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac74a0,"[""Q"",""2022-08-10T15:59:07.256117117-04:00"",1660161547256117000,""spy"",1000,419.75,419.78,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1ce66a71ae9cac74a1,"[""Q"",""2022-08-10T15:59:07.264375215-04:00"",1660161547264375300,""tqqq"",2700,36.52,36.525,36.53,2858,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74a2,"[""Q"",""2022-08-10T15:59:07.332139035-04:00"",1660161547332139000,""spy"",1000,419.75,419.775,419.8,212,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74a3,"[""Q"",""2022-08-10T15:59:07.332206009-04:00"",1660161547332206000,""spy"",1000,419.75,419.78,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74a4,"[""Q"",""2022-08-10T15:59:07.448620915-04:00"",1660161547448620800,""qqq"",1700,325.84,325.865,325.89,800,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74a5,"[""Q"",""2022-08-10T15:59:07.448636412-04:00"",1660161547448636400,""qqq"",1700,325.84,325.87,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74a6,"[""Q"",""2022-08-10T15:59:07.512688868-04:00"",1660161547512689000,""spy"",200,419.78,419.795,419.81,512,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74a7,"[""T"",""2022-08-10T15:59:07.619471431-04:00"",1660161547619471400,""spy"",null,null,null,null,null,419.785,200,null,0,0,0,0]",A,iex
62f40e1de66a71ae9cac74a8,"[""Q"",""2022-08-10T15:59:07.669829672-04:00"",1660161547669829600,""qqq"",1700,325.84,325.865,325.89,800,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74a9,"[""Q"",""2022-08-10T15:59:07.730294469-04:00"",1660161547730294500,""spy"",500,419.76,419.795,419.83,512,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74aa,"[""Q"",""2022-08-10T15:59:07.732411078-04:00"",1660161547732411100,""qqq"",200,325.86,325.88,325.9,800,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74ab,"[""Q"",""2022-08-10T15:59:07.733460274-04:00"",1660161547733460200,""spy"",500,419.77,419.8,419.83,500,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74ac,"[""Q"",""2022-08-10T15:59:07.738359409-04:00"",1660161547738359300,""tqqq"",100,36.52,36.53,36.54,156,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74ad,"[""Q"",""2022-08-10T15:59:07.739921434-04:00"",1660161547739921400,""spy"",1000,419.77,419.815,419.86,500,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74ae,"[""Q"",""2022-08-10T15:59:07.742097625-04:00"",1660161547742097700,""tqqq"",500,36.53,36.535,36.54,256,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74af,"[""Q"",""2022-08-10T15:59:07.742257903-04:00"",1660161547742258000,""tqqq"",100,36.52,36.53,36.54,256,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b0,"[""Q"",""2022-08-10T15:59:09.982491942-04:00"",1660161549982492000,""spy"",500,419.85,419.875,419.9,500,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b1,"[""Q"",""2022-08-10T15:59:09.982660890-04:00"",1660161549982660900,""tqqq"",5000,36.53,36.535,36.54,2756,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b2,"[""Q"",""2022-08-10T15:59:10.005134015-04:00"",1660161550005134000,""qqq"",800,325.88,325.9,325.92,800,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b3,"[""Q"",""2022-08-10T15:59:10.008711324-04:00"",1660161550008711400,""spy"",500,419.83,419.865,419.9,500,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b4,"[""Q"",""2022-08-10T15:59:10.009156178-04:00"",1660161550009156000,""qqq"",1500,325.87,325.895,325.92,800,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b5,"[""Q"",""2022-08-10T15:59:10.009426369-04:00"",1660161550009426400,""qqq"",1500,325.87,325.89,325.91,800,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b6,"[""Q"",""2022-08-10T15:59:10.022827851-04:00"",1660161550022827800,""spy"",500,419.85,419.875,419.9,500,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b7,"[""Q"",""2022-08-10T15:59:10.040033035-04:00"",1660161550040033000,""tqqq"",4900,36.53,36.54,36.55,156,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b8,"[""Q"",""2022-08-10T15:59:10.041896095-04:00"",1660161550041896200,""spy"",200,419.87,419.885,419.9,500,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74b9,"[""Q"",""2022-08-10T15:59:10.084783083-04:00"",1660161550084783000,""tqqq"",4900,36.53,36.535,36.54,2756,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74ba,"[""Q"",""2022-08-10T15:59:10.085290537-04:00"",1660161550085290500,""tqqq"",4900,36.53,36.54,36.55,156,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74bb,"[""Q"",""2022-08-10T15:59:10.106077359-04:00"",1660161550106077400,""qqq"",800,325.88,325.895,325.91,800,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74bc,"[""Q"",""2022-08-10T15:59:10.109619983-04:00"",1660161550109620000,""qqq"",1500,325.87,325.89,325.91,800,null,null,0,0,null,null,null]",A,iex
62f40e1de66a71ae9cac74bd,"[""Q"",""2022-08-10T15:59:10.115627977-04:00"",1660161550115628000,""qqq"",200,325.89,325.9,325.91,800,null,null,0,0,null,null,null]",A,iex
62f40e1ee66a71ae9cac74be,"[""Q"",""2022-08-10T15:59:10.154836213-04:00"",1660161550154836200,""qqq"",200,325.89,325.905,325.92,800,null,null,0,0,null,null,null]",A,iex
62f40e1ee66a71ae9cac74bf,"[""Q"",""2022-08-10T15:59:10.154955948-04:00"",1660161550154956000,""tqqq"",4900,36.53,36.535,36.54,2756,null,null,0,0,null,null,null]",A,iex
